,Station Names,YEAR,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production,Boro_Area,Boro_Production
184,Noakhali,1984,32.36666667,21.24166667,260.1666667,78.75,2.016666667,3.583333333,6.462356322000001,701895.0,367575,307440,161610.0,3980.0,10745,153570.0,149050.0
185,Ishurdi,1984,35.225,20.33333333,141.5,72.25,1.475,3.3,6.606034482999999,,,,,,,,
186,Jessore,1984,34.50833333,20.6,169.25,75.75,2.625,3.608333333,5.916666667,654045.0,327780,510865,165360.0,170555.0,571730,75745.0,76870.0
187,Khepupara,1984,33.43333333,21.80833333,102.5833333,78.5,2.1,3.7,6.048397436,,,,,,,,
188,Khulna,1984,33.73333333,20.85833333,180.9166667,84.0,2.825,4.183333333,6.841666667,1003265.0,520440,124525,57070.0,31515.0,122320,50100.0,41730.0
189,Kutubdia,1984,32.51551724,22.27701149,214.3333333,81.75,1.791666667,3.5022988510000004,7.516666667000001,,,,,,,,
190,Madaripur,1984,34.23333333,21.03333333,154.16666669999995,73.25,0.675,3.008333333,5.645833333,,,,,,,,
191,Maijdee Court,1984,33.21666667,20.575,399.9166667,80.41666667,1.15,3.258333333,6.297413793,,,,,,,,
192,Mymensingh,1984,32.85833333,20.5,223.25,75.5,1.541666667,3.891666667,5.716666667,644795.0,342825,472820,228020.0,108435.0,432370,154770.0,130190.0
193,Patuakhali,1984,33.575,21.9,197.0,78.83333333,2.366666667,3.508333333,5.734195402,697755.0,365480,183135,80915.0,1125.0,1820,24295.0,13170.0
194,Rajshahi,1984,34.29166667,20.2,131.25,75.5,2.308333333,3.116666667,6.925,1066310.0,551660,532165,196795.0,47710.0,162130,151915.0,167130.0
195,Rangamati,1984,33.225,20.13333333,182.5,76.25,0.825,3.808333333,6.455864198,72070.0,49485,59070,29905.0,250.0,585,14655.0,16260.0
196,Rangpur,1984,32.9,19.55833333,312.3333333,80.75,1.35,3.275,6.408333333,1385700.0,871875,820325,275110.0,275325.0,1029050,127040.0,126175.0
197,Sandwip,1984,32.175,21.88333333,219.8333333,83.25,1.8,3.475,6.600617284,,,,,,,,
198,Satkhira,1984,34.8,20.78333333,154.41666669999995,70.41666667,4.258333333,3.833333333,7.225,,,,,,,,
199,Khagrachari,1984,32.66666667,20.875,298.5,75.0,1.991666667,3.85,5.091666667,0.0,0,0,0.0,0.0,0,9540.0,7695.0
200,Maulavibazar,1984,34.35,19.85833333,203.6666667,74.33333333,0.525,0.0,6.355654762,,,,,,,,
201,Sylhet,1984,33.99166667,19.76666667,348.8333333,77.33333333,1.0,3.991666667,6.383333333,1157365.0,564415,476845,175600.0,5380.0,11515,601690.0,423215.0
202,Teknaf,1984,32.26666667,21.69166667,342.1666667,73.75,1.1,4.091666667,7.091666667,,,,,,,,
203,Barisal,1985,33.89166667,21.19166667,137.08333330000002,85.83333333,1.058333333,3.866666667,6.891666667000001,921770.0,482515,439460,144967.0,6690.0,11715,98565.0,94490.0
204,Bhola,1985,33.65833333,21.6,133.25,82.66666667,0.6,3.4,5.508333333,,,,,,,,
205,Bogra,1985,33.91666667,20.81666667,141.08333330000005,76.33333333,1.166666667,2.95,6.9916666670000005,617840.0,425525,217360,94717.0,41250.0,119715,188960.0,225100.0
206,Chandpur,1985,33.0,21.06666667,221.8333333,81.33333333,0.65,2.6583333330000003,5.508333333,,,,,,,,
207,Chittagong,1985,32.45,21.425,247.6666667,79.16666667,4.016666667,3.6,7.358333332999999,552520.0,422680,180025,110965.0,,,320695.0,292210.0
208,Comilla,1985,33.85833333,21.0,136.75,80.5,1.6333333330000002,3.341666667,6.583333333,877415.0,482465,406795,178169.0,75345.0,286310,283695.0,317739.0
209,Cox's Bazar,1985,32.08333333,22.08333333,294.0,79.58333333,2.216666667,3.508333333,6.975,,,,,,,,
210,Dhaka,1985,34.075,22.05,171.08333330000005,75.33333333,1.041666667,3.7,6.983333332999999,634450.0,301180,385010,159694.0,131390.0,437190,273800.0,298560.0
211,Dinajpur,1985,33.4,20.04166667,174.75,70.0,0.991666667,3.191666667,6.339,870395.0,529000,433295,194113.0,61015.0,179345,34930.0,38405.0
212,Faridpur,1985,33.975,21.21666667,123.5,78.33333333,1.325,2.791666667,6.708333333,537420.0,185825,467190,107464.0,207775.0,518470,142295.0,171830.0
213,Feni,1985,33.18333333,21.04166667,256.8333333,80.58333333,1.35,4.241666667,6.466666667,,,,,,,,
214,Noakhali,1985,32.775,21.1,234.75,79.58333333,2.191666667,3.766666667,6.05,733905.0,423035,281960,141752.0,3700.0,9990,182465.0,186536.0
215,Ishurdi,1985,34.30833333,20.45833333,98.16666667,71.41666667,1.475,3.208333333,7.025,,,,,,,,
216,Jessore,1985,34.71666667,21.25,131.3333333,76.41666667,2.133333333,3.583333333,6.25,516120.0,322345,443880,161406.0,187125.0,504520,122080.0,151245.0
217,Khepupara,1985,32.99166667,21.96666667,76.91666667,81.66666667,1.341666667,3.608333333,6.048397436,,,,,,,,
218,Khulna,1985,34.35,21.44166667,111.8333333,82.58333333,2.516666667,3.958333333,7.05,1011125.0,622720,73860,28084.0,48740.0,170390,87730.0,79990.0
219,Kutubdia,1985,30.99166667,22.0,229.0833333,81.83333333,2.525,3.933333333,7.233333332999999,,,,,,,,
220,Madaripur,1985,34.13333333,21.28333333,193.4166667,73.0,0.6166666670000001,3.091666667,5.645833333,,,,,,,,
221,Maijdee Court,1985,33.21666667,21.31666667,226.4166667,81.16666667,1.275,3.208333333,6.608333332999999,,,,,,,,
222,Mymensingh,1985,32.78333333,20.90833333,129.9166667,75.58333333,1.5583333330000002,3.958333333,5.916666667,651985.0,373395,473915,215394.0,112300.0,380850,175745.0,162845.0
223,Patuakhali,1985,33.26666667,22.4,135.08333330000002,83.33333333,1.808333333,3.691666667,5.316666667,721875.0,363885,186595,57150.0,990.0,1535,35425.0,19465.0
224,Rajshahi,1985,34.31666667,20.225,104.3333333,76.5,2.0,3.05,7.041666667,1013430.0,525265,520520,180072.0,63170.0,189510,143520.0,159135.0
225,Rangamati,1985,33.8,21.38333333,159.91666669999995,76.41666667,0.825,3.758333333,6.455864198,15540.0,13305,15500,9353.0,135.0,310,17700.0,19080.0
226,Rangpur,1985,32.8,19.66666667,240.1666667,80.91666667,1.233333333,3.275,6.475,1386395.0,927940,841710,275837.0,360360.0,1113100,152565.0,154535.0
227,Sandwip,1985,31.35833333,22.48333333,300.9166667,84.58333333,1.7,3.491666667,6.600617284,,,,,,,,
228,Satkhira,1985,35.30833333,21.56666667,125.3333333,70.41666667,3.641666667,3.975,7.416666667,,,,,,,,
229,Khagrachari,1985,32.65,21.34166667,227.8333333,73.25,2.058333333,4.133333333,4.466666667,27540.0,22465,21075,11943.0,145.0,300,8555.0,7781.0
230,Maulavibazar,1985,32.85,19.55,162.58333330000005,81.41666667,0.658333333,3.066666667,6.355654762,,,,,,,,
231,Sylhet,1985,33.03333333,20.2,334.25,79.33333333,1.083333333,4.316666667,6.675,992270.0,505570,393100,157785.0,4810.0,10100,623875.0,459055.0
232,Teknaf,1985,32.54166667,21.85833333,334.0,74.0,1.108333333,4.016666667,6.641666667000001,,,,,,,,
233,Barisal,1986,34.15,20.975,176.58333330000005,85.5,0.65,3.65,6.716666667,978000.0,531460,478875,171965.0,3663.0,6616,59030.0,49010.0
234,Bhola,1986,34.03333333,21.5,219.8333333,81.83333333,0.475,3.3,5.3,,,,,,,,
235,Bogra,1986,34.375,20.55833333,178.33333330000005,77.33333333,0.983333333,3.15,6.925,657855.0,445610,178675,84285.0,71244.0,221192,219390.0,270507.0
236,Chandpur,1986,33.24166667,21.39166667,172.41666669999995,79.91666667,0.558333333,2.7,5.5,,,,,,,,
237,Chittagong,1986,33.19166667,21.65,234.1666667,77.5,3.325,3.4,6.816666667000001,544560.0,429280,160170,103573.0,,,304860.0,292510.0
238,Comilla,1986,33.575,20.80833333,166.0,80.41666667,1.208333333,3.058333333,6.583333333,936750.0,531450,413310,160545.0,81295.0,329185,288665.0,302109.0
239,Cox's Bazar,1986,32.60833333,22.14166667,242.4166667,78.16666667,2.008333333,3.241666667,7.15,,,,,,,,
240,Dhaka,1986,34.56666667,21.66666667,208.3333333,75.41666667,0.925,3.8,7.15,621540.0,309690,282855,123688.0,144651.0,510765,241085.0,263778.0
241,Dinajpur,1986,33.60833333,19.66666667,162.58333330000005,70.5,1.15,3.275,6.339,869605.0,545785,382540,169910.0,45695.0,137870,57325.0,52585.0
242,Faridpur,1986,34.06666667,21.04166667,168.25,78.33333333,1.5,3.025,6.733333332999999,669400.0,255720,560900,149845.0,148180.0,483907,123475.0,142782.0
243,Feni,1986,33.51666667,21.15833333,207.75,78.91666667,1.008333333,3.833333333,6.408333333,,,,,,,,
244,Noakhali,1986,32.84166667,22.11666667,218.8333333,81.66666667,2.291666667,3.983333333,6.633333333,781080.0,418640,314540,149770.0,3569.0,9971,147265.0,135654.0
245,Ishurdi,1986,35.13333333,19.78333333,124.0833333,76.33333333,2.141666667,3.4083333330000003,6.791666667,,,,,,,,
246,Jessore,1986,34.975,20.71666667,176.5,77.25,2.191666667,3.575,6.05,678820.0,412170,396590,156665.0,148118.0,556603,65910.0,80995.0
247,Khepupara,1986,33.49166667,21.66666667,148.41666669999995,85.5,0.983333333,3.483333333,6.048397436,,,,,,,,
248,Khulna,1986,34.76666667,21.00833333,184.5833333,81.33333333,1.408333333,3.675,6.641666667000001,1039360.0,607875,83680,32150.0,36909.0,123798,84325.0,74916.0
249,Kutubdia,1986,31.68333333,22.15,178.91666669999995,81.33333333,2.066666667,4.058333333,7.408333333,,,,,,,,
250,Madaripur,1986,34.39166667,20.86666667,221.9166667,73.75,0.391666667,3.166666667,5.645833333,,,,,,,,
251,Maijdee Court,1986,33.45,21.4,248.3333333,81.16666667,1.058333333,3.35,6.583333333,,,,,,,,
252,Mymensingh,1986,33.18333333,20.85833333,266.9166667,74.5,1.916666667,4.091666667,5.966666667,673940.0,435315,440630,217721.0,134746.0,445273,148895.0,123592.0
253,Patuakhali,1986,33.725,21.98333333,59.58333333,81.75,1.716666667,3.45,5.058333333,751210.0,396315,207760,70645.0,666.0,1069,15365.0,8784.0
254,Rajshahi,1986,35.16666667,20.15,125.8333333,76.5,2.066666667,3.2833333330000003,7.1,1035080.0,557255,434905,154829.0,93491.0,299361,226790.0,237903.0
255,Rangamati,1986,33.73333333,21.03333333,204.0833333,76.5,0.7333333329999999,3.558333333,6.455864198,17015.0,14895,14280,9796.0,289.0,696,13795.0,13882.0
256,Rangpur,1986,33.20833333,19.13333333,192.6666667,79.83333333,1.35,3.358333333,6.35,1408610.0,930040,791700,290305.0,326481.0,1028664,254670.0,280739.0
257,Sandwip,1986,31.95,22.58333333,252.6666667,82.75,1.425,3.391666667,6.600617284,,,,,,,,
258,Satkhira,1986,35.75833333,21.45,166.25,70.91666667,3.116666667,3.875,6.916666667,,,,,,,,
259,Khagrachari,1986,33.56666667,21.16666667,239.8333333,73.25,2.05,3.508333333,5.325,36175.0,29845,19105,11945.0,105.0,190,9320.0,9641.0
260,Maulavibazar,1986,33.63333333,19.48333333,210.6666667,72.75,0.6416666670000001,3.816666667,6.35,,,,,,,,
261,Sylhet,1986,33.325,18.96666667,277.8333333,77.66666667,1.325,4.141666667,6.333333333,1131000.0,582750,417490,163149.0,10757.0,28968,624245.0,378182.0
262,Teknaf,1986,32.89166667,21.90833333,314.75,73.91666667,1.008333333,3.833333333,7.0,,,,,,,,
263,Barisal,1987,34.24166667,21.31666667,184.9166667,84.66666667,0.675,3.666666667,6.6,984260.0,544565,518090,215605.0,6229.0,11989,49125.0,45260.0
264,Bhola,1987,34.275,21.78333333,207.6666667,82.66666667,0.458333333,3.266666667,5.575,,,,,,,,
265,Bogra,1987,34.725,21.26666667,167.83333330000005,78.0,1.041666667,3.3,6.691666667000001,632080.0,410070,188455,90920.0,40771.0,130106,232650.0,249705.0
266,Chandpur,1987,33.2,21.91666667,183.6666667,78.83333333,0.791666667,2.7833333330000003,6.0,,,,,,,,
267,Chittagong,1987,33.075,21.95,281.1666667,78.75,3.358333333,3.5,6.958333333,620580.0,509515,144595,80500.0,,,291045.0,284355.0
268,Comilla,1987,33.51666667,21.41666667,165.91666669999995,81.33333333,1.525,3.2833333330000003,6.983333332999999,938715.0,524325,429945,202280.0,103856.0,449483,283025.0,304015.0
269,Cox's Bazar,1987,33.00833333,22.55833333,396.9166667,79.66666667,1.95,3.4083333330000003,7.0,,,,,,,,
270,Dhaka,1987,35.11666667,22.06666667,182.25,76.41666667,1.125,3.6,7.208333333,695215.0,335545,329715,143855.0,122693.0,429457,261495.0,309850.0
271,Dinajpur,1987,33.88333333,20.23333333,267.1666667,73.08333333,1.05,3.4,6.339,866875.0,525085,315110,145675.0,58018.0,178779,74195.0,71300.0
272,Faridpur,1987,34.44166667,21.64166667,166.08333330000005,78.66666667,1.858333333,3.4,7.158333333,688955.0,258750,602530,211660.0,152328.0,504326,146465.0,160025.0
273,Feni,1987,33.09166667,21.375,283.25,80.91666667,1.25,3.783333333,6.458333333,,,,,,,,
274,Noakhali,1987,33.30833333,22.44166667,245.5833333,80.5,2.425,3.825,6.891666667000001,731965.0,418945,441345,204515.0,2317.0,5453,181525.0,170790.0
275,Ishurdi,1987,34.7,19.95833333,139.25,76.25,1.625,3.008333333,6.966666667,,,,,,,,
276,Jessore,1987,35.1,21.44166667,169.91666669999995,77.5,2.108333333,3.616666667,6.016666667000001,663360.0,380690,532090,240375.0,117494.0,430005,95690.0,115300.0
277,Khepupara,1987,33.49166667,22.20833333,248.6666667,88.75,1.225,3.491666667,6.048397436,,,,,,,,
278,Khulna,1987,35.11666667,21.3,160.16666669999995,80.25,1.325,3.666666667,7.108333332999999,1010110.0,497020,84365,37430.0,32288.0,110442,65510.0,59610.0
279,Kutubdia,1987,32.06666667,22.65,305.0833333,83.16666667,1.925,3.833333333,7.25,,,,,,,,
280,Madaripur,1987,34.51666667,21.26666667,111.0833333,73.66666667,0.975,3.433333333,5.645833333,,,,,,,,
281,Maijdee Court,1987,33.23333333,21.8,310.3333333,82.0,1.241666667,3.466666667,6.7,,,,,,,,
282,Mymensingh,1987,33.54166667,21.35,193.0833333,79.91666667,1.55,3.666666667,6.183333332999999,639760.0,382480,430700,206995.0,111586.0,416177,193565.0,175080.0
283,Patuakhali,1987,34.19166667,22.36666667,47.08333333,81.33333333,1.7,3.425,5.233333333,775400.0,379240,258005,88220.0,834.0,1439,12010.0,5385.0
284,Rajshahi,1987,35.49166667,20.59166667,129.5833333,76.33333333,1.75,3.175,6.8,991505.0,510140,384145,168770.0,75616.0,252610,271160.0,289235.0
285,Rangamati,1987,33.225,21.225,259.5833333,79.66666667,0.7583333329999999,3.4,5.783333333,16240.0,15005,14250,9020.0,74.0,191,10285.0,9530.0
286,Rangpur,1987,33.44166667,20.24166667,266.1666667,84.5,1.45,3.5,6.6,1391705.0,887815,615535,245305.0,297560.0,1065277,329315.0,340975.0
287,Sandwip,1987,32.44166667,22.64166667,297.0833333,82.91666667,1.858333333,3.425,7.075,,,,,,,,
288,Satkhira,1987,35.99166667,21.775,134.66666669999998,71.5,2.716666667,3.683333333,6.916666667,,,,,,,,
289,Khagrachari,1987,33.275,21.41666667,330.6666667,76.08333333,1.658333333,3.725,5.4916666670000005,26625.0,20435,11820,8195.0,0.0,0,7640.0,8290.0
290,Maulavibazar,1987,33.43333333,19.80833333,171.41666669999995,74.91666667,0.716666667,4.008333333,6.7416666670000005,,,,,,,,
291,Sylhet,1987,33.28333333,20.175,392.1666667,79.66666667,1.591666667,4.25,6.091666667,1098450.0,552580,473830,230180.0,6218.0,17486,605860.0,386915.0
292,Tangail,1987,33.05833333,20.91666667,145.83333330000005,77.58333333,1.916666667,3.525,6.316666667000001,420840.0,193500,240320,79140.0,55679.0,213214,193400.0,229805.0
293,Teknaf,1987,33.2,22.36666667,315.4166667,76.66666667,1.133333333,3.641666667,6.8,,,,,,,,
294,Barisal,1988,32.96666667,21.65833333,205.3333333,84.5,0.7583333329999999,3.866666667,6.533333333,978440.0,518635,576285,92870.0,8870.0,15630,49561.0,45117.0
295,Bhola,1988,33.29166667,21.9,193.8333333,85.0,0.541666667,3.633333333,5.35,,,,,,,,
296,Bogra,1988,34.49166667,20.825,187.5,80.0,1.275,3.4083333330000003,6.508333333,530695.0,351510,77900,26423.0,24840.0,96355,348308.0,376010.0
297,Chandpur,1988,32.80833333,22.05833333,153.91666669999995,79.58333333,0.825,3.108333333,5.233333333,,,,,,,,
298,Chittagong,1988,33.45,22.075,234.8333333,78.16666667,2.941666667,3.691666667,6.566666667000001,642560.0,514370,170545,50050.0,,,262853.0,264849.0
299,Comilla,1988,33.28333333,21.46666667,187.4166667,82.16666667,1.866666667,3.616666667,6.483333332999999,870745.0,496500,454210,91399.0,20.0,75,395225.0,436746.0
300,Cox's Bazar,1988,33.10833333,22.575,364.75,80.66666667,2.041666667,3.658333333,6.666666667,,,,,,,,
301,Dhaka,1988,34.475,22.1,206.8333333,77.25,1.116666667,3.941666667,6.758333333,573270.0,258080,283530,35201.0,111195.0,382680,345988.0,330768.0
302,Dinajpur,1988,33.55833333,20.26666667,185.0833333,72.41666667,0.941666667,3.083333333,6.339,858205.0,504820,340840,54713.0,79960.0,252865,86615.0,87211.0
303,Faridpur,1988,33.88333333,21.76666667,181.9166667,80.25,2.308333333,3.508333333,6.95,687575.0,211715,649690,31419.0,152745.0,526970,182018.0,215736.0
304,Feni,1988,33.81666667,21.65,249.4166667,81.66666667,0.958333333,3.933333333,6.15,,,,,,,,
305,Noakhali,1988,32.275,22.55833333,296.75,81.75,3.091666667,3.9,6.591666667,600730.0,316665,358530,76482.0,3060.0,6760,186574.0,179716.0
306,Ishurdi,1988,32.78333333,20.51666667,129.0,78.58333333,1.458333333,3.358333333,6.85,,,,,,,,
307,Jessore,1988,34.325,21.34166667,164.66666669999995,78.66666667,2.375,3.891666667,6.125,651040.0,360325,552800,63365.0,148285.0,608440,158700.0,210309.0
308,Khepupara,1988,32.58333333,22.54166667,234.0,84.33333333,1.6833333330000002,3.85,5.858333332999999,,,,,,,,
309,Khulna,1988,34.40833333,21.85,162.91666669999995,81.16666667,1.541666667,3.866666667,6.558333332999999,905605.0,524560,102505,17695.0,18155.0,75245,79590.0,78398.0
310,Kutubdia,1988,32.25833333,22.7,208.4166667,82.0,1.8,3.783333333,7.025,,,,,,,,
311,Madaripur,1988,33.95,21.44166667,153.66666669999995,74.5,0.9,3.5333333330000003,5.3,,,,,,,,
312,Maijdee Court,1988,33.4,21.89166667,257.0,82.33333333,1.0,3.508333333,6.708333333,,,,,,,,
313,Mymensingh,1988,33.04166667,21.39166667,267.4166667,81.75,1.5666666669999998,3.708333333,5.891666667000001,577835.0,378395,446685,111629.0,86415.0,369400,265522.0,193960.0
314,Patuakhali,1988,33.05833333,22.1,209.9166667,83.75,1.7416666669999998,3.783333333,4.983333333,776035.0,411050,298585,27632.0,1230.0,2090,10890.0,4289.0
315,Rajshahi,1988,34.675,20.43333333,120.1666667,78.16666667,1.775,3.433333333,6.85,858180.0,421215,295115,26431.0,57700.0,183145,293341.0,319758.0
316,Rangamati,1988,33.08333333,21.63333333,262.4166667,78.75,0.691666667,3.516666667,5.683333332999999,15660.0,15675,12320,4519.0,155.0,380,9680.0,9181.0
317,Rangpur,1988,33.125,20.525,210.3333333,82.08333333,1.6916666669999998,3.35,6.5,1382000.0,868350,576225,99311.0,260045.0,926255,394157.0,391777.0
318,Sandwip,1988,31.83333333,22.66666667,315.5833333,83.0,1.4916666669999998,3.341666667,7.05,,,,,,,,
319,Satkhira,1988,34.58333333,21.775,163.58333330000005,73.0,2.225,3.975,6.716666667,,,,,,,,
320,Khagrachari,1988,33.30833333,21.38333333,307.3333333,76.58333333,1.133333333,3.675,5.041666667,23455.0,19580,10630,5140.0,0.0,0,7145.0,6754.0
321,Maulavibazar,1988,33.36666667,19.96666667,236.0,78.16666667,0.8916666670000001,4.141666667,6.533333333,,,,,,,,
322,Sylhet,1988,33.54166667,20.40833333,457.9166667,80.33333333,1.458333333,4.258333333,5.95,1048405.0,578830,353015,106477.0,2830.0,8715,555183.0,350994.0
323,Tangail,1988,33.48333333,21.35,178.33333330000005,79.08333333,1.875,3.391666667,6.283333333,386730.0,160535,193050,12340.0,71990.0,261295,204707.0,217278.0
324,Teknaf,1988,33.01666667,22.04166667,272.5,76.08333333,1.225,4.0,6.825,,,,,,,,
325,Barisal,1971,32.19166667,20.96666667,183.5,80.16666667,1.475,4.183333333,6.9916666670000005,,,,,,,,
326,Bhola,1971,31.89166667,20.9,202.75,83.41666667,1.066666667,3.741666667,5.327777778,,,,,,,,
327,Bogra,1971,32.60833333,20.04166667,148.25,76.25,1.191666667,3.658333333,7.708333333,658210.0,350460,228600,81120.0,59005.0,171955,36600.0,33825.0
328,Chandpur,1971,31.325,21.55833333,160.16666669999995,79.0,1.191666667,2.875,5.478603604,,,,,,,,
329,Chittagong,1971,31.725,21.35,245.5,79.16666667,2.4083333330000003,4.033333333,6.958333333,517235.0,258050,217790,100405.0,535.0,1725,167445.0,201390.0
330,Comilla,1971,32.94166667,20.56666667,140.0,80.08333333,1.275,2.566666667,6.583838384,965080.0,452930,564220,213480.0,137550.0,462170,187455.0,184035.0
331,Cox's Bazar,1971,31.75,21.33333333,330.5,79.83333333,2.35,3.891666667,7.491666667,,,,,,,,
332,Dhaka,1971,32.125,20.875,201.3333333,75.5,1.233333333,3.766666667,7.025,674300.0,266655,400750,145300.0,194695.0,686040,179600.0,167805.0
333,Dinajpur,1971,32.875,19.75,139.83333330000002,74.08333333,0.7,2.75,6.339,893380.0,455405,489920,189150.0,111815.0,271515,13350.0,9220.0
334,Faridpur,1971,31.925,20.56666667,169.83333330000005,78.33333333,1.208333333,3.516666667,6.607183908,686009.0,181385,479420,142475.0,239680.0,668180,46300.0,49885.0
335,Noakhali,1971,30.98333333,22.80833333,287.5,80.5,1.991666667,3.475,6.462356322000001,612048.0,218300,489270,177935.0,29820.0,100790,52235.0,66555.0
336,Ishurdi,1971,32.20833333,20.14166667,120.5833333,74.66666667,1.891666667,3.466666667,6.606034482999999,,,,,,,,
337,Jessore,1971,33.125,19.85,175.25,77.25,1.916666667,3.841666667,6.641666667000001,516210.0,94430,637010,226515.0,173135.0,528630,23670.0,29375.0
338,Khulna,1971,33.63333333,21.725,71.83333333,78.91666667,0.683333333,2.5,6.618888889,927445.0,255935,83640,33645.0,42520.0,133115,53695.0,44930.0
339,Maijdee Court,1971,31.94166667,20.675,304.0,80.41666667,0.825,3.45,6.297413793,,,,,,,,
340,Mymensingh,1971,32.23333333,20.59166667,183.25,77.83333333,0.933333333,3.658333333,5.892619047999999,1051810.0,450930,709830,237810.0,271025.0,797580,,
341,Rajshahi,1971,33.55,20.425,149.5,75.5,1.2,3.633333333,6.820238095,1142560.0,584540,463400,170740.0,69935.0,179900,95000.0,78590.0
342,Rangamati,1971,33.21666667,21.86666667,182.5833333,79.5,1.6833333330000002,4.091666667,6.455864198,,,,,,,,
343,Rangpur,1971,33.66666667,19.325,131.5833333,80.16666667,1.108333333,3.0333333330000003,6.424761905,1286790.0,731755,916840,367785.0,388695.0,1255935,35000.0,29665.0
344,Sandwip,1971,31.80833333,22.60833333,329.0833333,86.16666667,1.841666667,2.758333333,6.600617284,,,,,,,,
345,Satkhira,1971,33.39166667,20.9,164.41666669999995,76.91666667,1.241666667,3.4083333330000003,6.538611111,,,,,,,,
346,Maulavibazar,1971,32.40833333,18.35833333,170.0,81.41666667,0.533333333,3.391666667,6.355654762,,,,,,,,
